集計年,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2017,I,卸売業，小売業,65～69歳,24.2627,27.5212,318.6738
2017,I,卸売業，小売業,70歳～,22.2501,18.727,285.7285
2017,J,金融業，保険業,年齢計,36.9144,150.1851,593.1578
2017,J,金融業，保険業,～19歳,15.6823,8.2356,196.4231
2017,J,金融業，保険業,20～24歳,21.3974,43.1016,299.8699
2017,J,金融業，保険業,25～29歳,25.7797,102.1118,411.4686
2017,J,金融業，保険業,30～34歳,31.9424,138.6741,521.9833
2017,J,金融業，保険業,35～39歳,37.0205,156.8914,601.1374
2017,J,金融業，保険業,40～44歳,41.3665,181.8055,678.2038
2017,J,金融業，保険業,45～49歳,46.0752,208.8624,761.7644
2017,J,金融業，保険業,50～54歳,48.1349,214.3231,791.9415
2017,J,金融業，保険業,55～59歳,42.347,161.4885,669.6526
2017,J,金融業，保険業,60～64歳,31.1265,83.0224,456.5403
2017,J,金融業，保険業,65～69歳,31.4605,72.7491,450.2757
2017,J,金融業，保険業,70歳～,32.9853,81.938,477.7616
2017,K,不動産業，物品賃貸業,年齢計,32.1612,98.0409,483.9751
2017,K,不動産業，物品賃貸業,～19歳,17.4445,10.2938,219.6278
2017,K,不動産業，物品賃貸業,20～24歳,22.0425,30.0553,294.5654
2017,K,不動産業，物品賃貸業,25～29歳,24.7661,67.8587,365.0522
2017,K,不動産業，物品賃貸業,30～34歳,29.3469,93.3844,445.5474
2017,K,不動産業，物品賃貸業,35～39歳,32.474,113.716,503.4045
2017,K,不動産業，物品賃貸業,40～44歳,35.6374,122.7777,550.427
2017,K,不動産業，物品賃貸業,45～49歳,38.2572,132.3271,591.4134
2017,K,不動産業，物品賃貸業,50～54歳,42.3633,143.8164,652.1761
2017,K,不動産業，物品賃貸業,55～59歳,39.7986,125.796,603.3795
2017,K,不動産業，物品賃貸業,60～64歳,27.2241,53.0358,379.725
2017,K,不動産業，物品賃貸業,65～69歳,22.3432,22.6166,290.7348
2017,K,不動産業，物品賃貸業,70歳～,24.1596,15.6754,305.5904
2017,L,学術研究，専門・技術サービス業,年齢計,38.2751,133.236,592.5369
2017,L,学術研究，専門・技術サービス業,～19歳,18.0841,18.3938,235.4032
2017,L,学術研究，専門・技術サービス業,20～24歳,21.6293,38.608,298.1592
2017,L,学術研究，専門・技術サービス業,25～29歳,26.419,76.757,393.7845
2017,L,学術研究，専門・技術サービス業,30～34歳,31.5758,103.9297,482.839
2017,L,学術研究，専門・技術サービス業,35～39歳,35.8197,124.6229,554.4594
2017,L,学術研究，専門・技術サービス業,40～44歳,40.9143,152.534,643.5057
2017,L,学術研究，専門・技術サービス業,45～49歳,44.8686,171.8257,710.2486
2017,L,学術研究，専門・技術サービス業,50～54歳,50.7054,193.6419,802.1061
2017,L,学術研究，専門・技術サービス業,55～59歳,50.6233,188.7053,796.1853
2017,L,学術研究，専門・技術サービス業,60～64歳,36.05,105.8848,538.4842
2017,L,学術研究，専門・技術サービス業,65～69歳,33.5736,70.4919,473.3755
2017,L,学術研究，専門・技術サービス業,70歳～,27.7782,41.0452,374.3834
2017,M,宿泊業，飲食サービス業,年齢計,24.2131,33.6211,324.1778
2017,M,宿泊業，飲食サービス業,～19歳,16.6247,5.695,205.1919
2017,M,宿泊業，飲食サービス業,20～24歳,18.5844,17.715,240.7275
2017,M,宿泊業，飲食サービス業,25～29歳,21.4946,30.2735,288.2085
2017,M,宿泊業，飲食サービス業,30～34歳,23.5312,34.8709,317.2453
2017,M,宿泊業，飲食サービス業,35～39歳,25.7338,42.279,351.0846
2017,M,宿泊業，飲食サービス業,40～44歳,27.4852,44.6514,374.4736
2017,M,宿泊業，飲食サービス業,45～49歳,27.9799,45.3939,381.1522
2017,M,宿泊業，飲食サービス業,50～54歳,27.5936,42.4735,373.5965
2017,M,宿泊業，飲食サービス業,55～59歳,26.5232,35.0469,353.3257
2017,M,宿泊業，飲食サービス業,60～64歳,21.4863,17.7826,275.6181
2017,M,宿泊業，飲食サービス業,65～69歳,19.981,8.3271,248.0995
2017,M,宿泊業，飲食サービス業,70歳～,18.0604,5.7553,222.4801
2017,N,生活関連サービス業，娯楽業,年齢計,25.9585,46.5813,358.0838
2017,N,生活関連サービス業，娯楽業,～19歳,17.6454,6.4736,218.218
2017,N,生活関連サービス業，娯楽業,20～24歳,19.6524,16.0277,251.856
2017,N,生活関連サービス業，娯楽業,25～29歳,22.4207,32.9498,301.9987
2017,N,生活関連サービス業，娯楽業,30～34歳,25.2425,43.2889,346.1983
2017,N,生活関連サービス業，娯楽業,35～39歳,27.9956,53.8159,389.7631
2017,N,生活関連サービス業，娯楽業,40～44歳,28.7886,59.296,404.7588
2017,N,生活関連サービス業，娯楽業,45～49歳,30.3714,68.9223,433.3785
2017,N,生活関連サービス業，娯楽業,50～54歳,30.6527,68.9971,436.8291
2017,N,生活関連サービス業，娯楽業,55～59歳,29.4807,62.0239,415.7919
2017,N,生活関連サービス業，娯楽業,60～64歳,21.757,27.1069,288.191
2017,N,生活関連サービス業，娯楽業,65～69歳,19.0201,12.9468,241.188
2017,N,生活関連サービス業，娯楽業,70歳～,19.175,12.2783,242.3778
2017,O,教育，学習支援業,年齢計,37.9289,130.2063,585.353
2017,O,教育，学習支援業,～19歳,16.7411,9.8297,210.723
2017,O,教育，学習支援業,20～24歳,20.7871,37.9686,287.4132
2017,O,教育，学習支援業,25～29歳,24.5629,66.3525,361.107
2017,O,教育，学習支援業,30～34歳,29.7918,81.6939,439.1954
2017,O,教育，学習支援業,35～39歳,34.8139,109.4026,527.1698
2017,O,教育，学習支援業,40～44歳,39.2208,134.9156,605.5653
2017,O,教育，学習支援業,45～49歳,42.4887,156.9174,666.7821
2017,O,教育，学習支援業,50～54歳,47.3808,184.2813,752.8507
2017,O,教育，学習支援業,55～59歳,50.4051,201.0632,805.9245
2017,O,教育，学習支援業,60～64歳,48.5911,189.2177,772.3103
2017,O,教育，学習支援業,65～69歳,47.8672,161.7165,736.1232
2017,O,教育，学習支援業,70歳～,37.1523,99.7574,545.5853
2017,P,医療，福祉,年齢計,27.9685,67.1573,402.7796
2017,P,医療，福祉,～19歳,17.0971,9.2166,214.3822
2017,P,医療，福祉,20～24歳,21.2137,38.3243,292.8888
2017,P,医療，福祉,25～29歳,24.1212,58.1938,347.6483
2017,P,医療，福祉,30～34歳,26.2633,63.0654,378.2254
2017,P,医療，福祉,35～39歳,28.4294,69.8494,411.0018
2017,P,医療，福祉,40～44歳,29.8677,76.9941,435.4062
2017,P,医療，福祉,45～49歳,30.1828,77.9884,440.1817
2017,P,医療，福祉,50～54歳,31.3038,80.8041,456.4499
2017,P,医療，福祉,55～59歳,31.3484,82.4745,458.6556
2017,P,医療，福祉,60～64歳,29.0727,59.953,408.8253
2017,P,医療，福祉,65～69歳,29.5062,39.9155,393.99
2017,P,医療，福祉,70歳～,44.6274,47.3503,582.8789
2017,Q,複合サービス事業,年齢計,29.4003,95.2563,448.0594
2017,Q,複合サービス事業,～19歳,17.0568,21.2254,225.9069
2017,Q,複合サービス事業,20～24歳,19.658,43.5664,279.463
2017,Q,複合サービス事業,25～29歳,22.2801,67.9379,335.2992
2017,Q,複合サービス事業,30～34歳,25.3117,78.8549,382.5952
2017,Q,複合サービス事業,35～39歳,28.2369,90.82,429.6625
2017,Q,複合サービス事業,40～44歳,32.0749,111.5354,496.4338
2017,Q,複合サービス事業,45～49歳,33.5062,116.5922,518.6667
2017,Q,複合サービス事業,50～54歳,36.0869,127.0407,560.084
2017,Q,複合サービス事業,55～59歳,36.3737,126.1185,562.603
2017,Q,複合サービス事業,60～64歳,22.8783,40.7926,315.3324
2017,Q,複合サービス事業,65～69歳,20.6038,19.8595,267.1052
2017,Q,複合サービス事業,70歳～,20.315,17.0572,260.8372
2017,R,サービス業（他に分類されないもの）,年齢計,25.5576,47.1142,353.8055
2017,R,サービス業（他に分類されないもの）,～19歳,17.8223,9.3599,223.228
2017,R,サービス業（他に分類されないもの）,20～24歳,20.2636,20.7374,263.9001
2017,R,サービス業（他に分類されないもの）,25～29歳,22.0487,33.0405,297.6252
2017,R,サービス業（他に分類されないもの）,30～34歳,23.7308,41.6931,326.4633
2017,R,サービス業（他に分類されないもの）,35～39歳,25.7041,51.4507,359.9004
2017,R,サービス業（他に分類されないもの）,40～44歳,26.9585,55.553,379.0555
2017,R,サービス業（他に分類されないもの）,45～49歳,27.986,56.7851,392.6177
2017,R,サービス業（他に分類されないもの）,50～54歳,29.3568,60.7294,413.0115
2017,R,サービス業（他に分類されないもの）,55～59歳,29.3286,63.5299,415.4728
2017,R,サービス業（他に分類されないもの）,60～64歳,23.7272,38.5505,323.2769
2017,R,サービス業（他に分類されないもの）,65～69歳,20.3219,16.5348,260.3975
2017,R,サービス業（他に分類されないもの）,70歳～,20.0484,9.7264,250.3072
2018,C,鉱業，採石業，砂利採取業,年齢計,33.3062,116.4425,516.1171
2018,C,鉱業，採石業，砂利採取業,～19歳,19.4875,48.09,281.94
2018,C,鉱業，採石業，砂利採取業,20～24歳,22.8037,59.4159,333.0604
2018,C,鉱業，採石業，砂利採取業,25～29歳,26.7667,116.8808,438.0814
2018,C,鉱業，採石業，砂利採取業,30～34歳,30.6546,144.121,511.9763
2018,C,鉱業，採石業，砂利採取業,35～39歳,34.2396,119.258,530.1336
2018,C,鉱業，採石業，砂利採取業,40～44歳,34.3238,124.5449,536.4306
2018,C,鉱業，採石業，砂利採取業,45～49歳,34.5791,123.5026,538.4513
2018,C,鉱業，採石業，砂利採取業,50～54歳,39.1602,144.2325,614.1544
2018,C,鉱業，採石業，砂利採取業,55～59歳,41.0164,157.8698,650.0669
2018,C,鉱業，採石業，砂利採取業,60～64歳,28.8301,75.5559,421.5173
2018,C,鉱業，採石業，砂利採取業,65～69歳,24.9733,40.3886,340.0686
2018,C,鉱業，採石業，砂利採取業,70歳～,22.476,15.2953,285.0073
2018,D,建設業,年齢計,33.472,107.0556,508.719
2018,D,建設業,～19歳,18.7801,13.3104,238.6711
2018,D,建設業,20～24歳,22.4002,43.8485,312.6504
2018,D,建設業,25～29歳,25.2822,83.5203,386.9066
2018,D,建設業,30～34歳,29.1855,99.7755,450.0021
2018,D,建設業,35～39歳,31.5848,107.2718,486.2897
2018,D,建設業,40～44歳,35.8373,125.5103,555.5575
2018,D,建設業,45～49歳,39.5537,147.3504,621.9952
2018,D,建設業,50～54歳,41.1604,144.2603,638.185
2018,D,建設業,55～59歳,41.0203,135.6804,627.9238
2018,D,建設業,60～64歳,32.9107,79.6854,474.614
2018,D,建設業,65～69歳,28.1998,37.5356,375.933
2018,D,建設業,70歳～,24.0666,23.9631,312.7617
2018,E,製造業,年齢計,29.655,105.5668,461.4267
2018,E,製造業,～19歳,17.8963,16.8736,231.6298
2018,E,製造業,20～24歳,19.8276,49.6714,287.6022
2018,E,製造業,25～29歳,22.9814,72.6133,348.3897
2018,E,製造業,30～34歳,26.0355,89.7813,402.2077
2018,E,製造業,35～39歳,28.958,105.3881,452.8844
2018,E,製造業,40～44歳,31.4325,116.9152,494.1049
2018,E,製造業,45～49歳,34.1581,133.04,542.9369
2018,E,製造業,50～54歳,36.842,147.9802,590.0839
2018,E,製造業,55～59歳,37.2903,146.8695,594.3535
2018,E,製造業,60～64歳,25.3469,68.6161,372.7787
2018,E,製造業,65～69歳,22.0843,31.1246,296.1359
2018,E,製造業,70歳～,20.8026,23.6203,273.251
2018,F,電気・ガス・熱供給・水道業,年齢計,41.7525,127.2397,628.2698
2018,F,電気・ガス・熱供給・水道業,～19歳,18.0978,19.4089,236.5826
2018,F,電気・ガス・熱供給・水道業,20～24歳,21.9421,63.291,326.5961
2018,F,電気・ガス・熱供給・水道業,25～29歳,26.3601,93.3432,409.6639
2018,F,電気・ガス・熱供給・水道業,30～34歳,32.4154,125.3476,514.3321
2018,F,電気・ガス・熱供給・水道業,35～39歳,37.4025,146.1626,594.9925
2018,F,電気・ガス・熱供給・水道業,40～44歳,41.8768,159.3696,661.8916
2018,F,電気・ガス・熱供給・水道業,45～49歳,48.6312,168.5243,752.0983
2018,F,電気・ガス・熱供給・水道業,50～54歳,57.7993,137.9938,831.5857
2018,F,電気・ガス・熱供給・水道業,55～59歳,56.0368,129.1891,801.6311
2018,F,電気・ガス・熱供給・水道業,60～64歳,26.7151,105.6677,426.2483
2018,F,電気・ガス・熱供給・水道業,65～69歳,25.3457,54.5314,358.6795
2018,F,電気・ガス・熱供給・水道業,70歳～,25.1657,63.7657,365.7543
2018,G,情報通信業,年齢計,37.7536,125.9518,578.9946
2018,G,情報通信業,～19歳,17.0782,6.7226,211.6613
2018,G,情報通信業,20～24歳,23.5103,35.1962,317.3194
2018,G,情報通信業,25～29歳,26.7999,73.8847,395.4833
2018,G,情報通信業,30～34歳,31.5776,100.5127,479.4439
2018,G,情報通信業,35～39歳,35.8521,119.6634,549.8892
2018,G,情報通信業,40～44歳,40.8943,143.2434,633.9753
2018,G,情報通信業,45～49歳,45.8365,167.3523,717.3904
2018,G,情報通信業,50～54歳,50.5198,195.1266,801.3636
2018,G,情報通信業,55～59歳,51.5226,190.9153,809.1869
2018,G,情報通信業,60～64歳,31.7134,79.4,459.9614
2018,G,情報通信業,65～69歳,27.6116,31.0509,362.3897
2018,G,情報通信業,70歳～,33.4298,25.5763,426.7337
2018,H,運輸業，郵便業,年齢計,28.0755,64.9775,401.883
2018,H,運輸業，郵便業,～19歳,17.8751,14.6471,229.1484
2018,H,運輸業，郵便業,20～24歳,21.1344,42.7351,296.348
2018,H,運輸業，郵便業,25～29歳,23.7569,65.7788,350.8617
2018,H,運輸業，郵便業,30～34歳,26.7884,72.7202,394.1815
2018,H,運輸業，郵便業,35～39歳,28.8088,76.2054,421.9115
2018,H,運輸業，郵便業,40～44歳,30.0213,75.7918,436.0475
2018,H,運輸業，郵便業,45～49歳,30.6594,73.1737,441.0868
2018,H,運輸業，郵便業,50～54歳,31.2601,73.3975,448.5187
2018,H,運輸業，郵便業,55～59歳,30.7991,79.1692,448.7582
2018,H,運輸業，郵便業,60～64歳,23.9825,31.5393,319.3289
2018,H,運輸業，郵便業,65～69歳,21.8956,16.3887,279.1362
2018,H,運輸業，郵便業,70歳～,20.6972,9.0842,257.4502
2018,I,卸売業，小売業,年齢計,30.9213,96.6081,467.6635
2018,I,卸売業，小売業,～19歳,17.1306,9.2602,214.8279
2018,I,卸売業，小売業,20～24歳,20.5458,34.2783,280.828
2018,I,卸売業，小売業,25～29歳,23.6919,67.6918,351.9949
2018,I,卸売業，小売業,30～34歳,27.0155,83.4848,407.6702
2018,I,卸売業，小売業,35～39歳,30.3405,94.5807,458.6672
2018,I,卸売業，小売業,40～44歳,33.1676,108.4816,506.4925
2018,I,卸売業，小売業,45～49歳,36.1529,125.3249,559.1602
2018,I,卸売業，小売業,50～54歳,38.3854,137.3243,597.9496
2018,I,卸売業，小売業,55～59歳,37.7113,130.508,583.0432
2018,I,卸売業，小売業,60～64歳,27.0326,57.7768,382.1677
2018,I,卸売業，小売業,65～69歳,22.7748,27.4693,300.7667
2018,I,卸売業，小売業,70歳～,22.6179,24.8552,296.2697
2018,J,金融業，保険業,年齢計,37.1213,149.3536,594.8097
2018,J,金融業，保険業,～19歳,15.9674,13.004,204.6127
2018,J,金融業，保険業,20～24歳,21.7058,41.4699,301.9396
2018,J,金融業，保険業,25～29歳,25.5286,97.6334,403.9763
2018,J,金融業，保険業,30～34歳,32.151,137.244,523.0562
2018,J,金融業，保険業,35～39歳,37.7469,162.6646,615.627
2018,J,金融業，保険業,40～44歳,41.617,182.4189,681.8233
2018,J,金融業，保険業,45～49歳,46.6064,208.2111,767.4878
2018,J,金融業，保険業,50～54歳,49.6788,221.5702,817.7162
2018,J,金融業，保険業,55～59歳,42.2569,159.2877,666.3706
2018,J,金融業，保険業,60～64歳,31.6602,82.9581,462.8811
2018,J,金融業，保険業,65～69歳,31.6096,82.6146,461.93
2018,J,金融業，保険業,70歳～,33.8925,92.491,499.2016
2018,K,不動産業，物品賃貸業,年齢計,32.6567,106.3004,498.181
2018,K,不動産業，物品賃貸業,～19歳,17.7141,8.3475,220.917
2018,K,不動産業，物品賃貸業,20～24歳,21.8134,38.5625,300.3233
2018,K,不動産業，物品賃貸業,25～29歳,24.5258,75.8331,370.1433
2018,K,不動産業，物品賃貸業,30～34歳,28.6632,98.0873,442.0457
2018,K,不動産業，物品賃貸業,35～39歳,32.6447,115.0438,506.7806
2018,K,不動産業，物品賃貸業,40～44歳,35.9439,127.9712,559.2979
2018,K,不動産業，物品賃貸業,45～49歳,39.2042,142.8744,613.325
2018,K,不動産業，物品賃貸業,50～54歳,43.5376,164.116,686.5677
2018,K,不動産業，物品賃貸業,55～59歳,40.3346,136.3645,620.3791
2018,K,不動産業，物品賃貸業,60～64歳,28.8637,59.2783,405.6429
2018,K,不動産業，物品賃貸業,65～69歳,22.0532,25.802,290.4405
2018,K,不動産業，物品賃貸業,70歳～,21.0637,25.3595,278.1234
2018,L,学術研究，専門・技術サービス業,年齢計,38.3625,128.3053,588.6548
2018,L,学術研究，専門・技術サービス業,～19歳,17.9211,23.7637,238.8164
2018,L,学術研究，専門・技術サービス業,20～24歳,22.4577,36.2181,305.7105
2018,L,学術研究，専門・技術サービス業,25～29歳,26.848,74.2161,396.3918
2018,L,学術研究，専門・技術サービス業,30～34歳,32.3637,103.4211,491.7855
2018,L,学術研究，専門・技術サービス業,35～39歳,38.0417,129.0188,585.5187
2018,L,学術研究，専門・技術サービス業,40～44歳,41.2668,140.8722,636.0739
2018,L,学術研究，専門・技術サービス業,45～49歳,44.1952,163.2264,693.5684
2018,L,学術研究，専門・技術サービス業,50～54歳,48.3467,187.6782,767.8389
2018,L,学術研究，専門・技術サービス業,55～59歳,51.1225,188.3472,801.8176
2018,L,学術研究，専門・技術サービス業,60～64歳,36.7238,100.6001,541.286
2018,L,学術研究，専門・技術サービス業,65～69歳,31.1006,50.8236,424.0312
2018,L,学術研究，専門・技術サービス業,70歳～,26.6731,34.2246,354.3021
2018,M,宿泊業，飲食サービス業,年齢計,24.5295,36.1975,330.5512
2018,M,宿泊業，飲食サービス業,～19歳,16.8905,4.8449,207.5305
2018,M,宿泊業，飲食サービス業,20～24歳,19.1582,17.5263,247.4246
2018,M,宿泊業，飲食サービス業,25～29歳,21.6769,31.3253,291.4477
2018,M,宿泊業，飲食サービス業,30～34歳,24.362,39.3035,331.6471
2018,M,宿泊業，飲食サービス業,35～39歳,26.3428,45.7396,361.8529
2018,M,宿泊業，飲食サービス業,40～44歳,27.6471,48.0123,379.7772
2018,M,宿泊業，飲食サービス業,45～49歳,28.3938,48.5638,389.289
2018,M,宿泊業，飲食サービス業,50～54歳,28.2576,46.1993,385.2899
2018,M,宿泊業，飲食サービス業,55～59歳,26.716,41.1676,361.7596
2018,M,宿泊業，飲食サービス業,60～64歳,22.4541,21.6144,291.0641
2018,M,宿泊業，飲食サービス業,65～69歳,19.9839,12.7209,252.5275
2018,M,宿泊業，飲食サービス業,70歳～,18.267,6.6667,225.8703
2018,N,生活関連サービス業，娯楽業,年齢計,26.2413,45.9399,360.835
2018,N,生活関連サービス業，娯楽業,～19歳,18.0147,4.9997,221.1761
2018,N,生活関連サービス業，娯楽業,20～24歳,20.0874,16.9354,257.9842
2018,N,生活関連サービス業，娯楽業,25～29歳,22.4741,32.7442,302.4329
2018,N,生活関連サービス業，娯楽業,30～34歳,24.9652,41.2003,340.7832
2018,N,生活関連サービス業，娯楽業,35～39歳,28.3188,52.9077,392.7331
2018,N,生活関連サービス業，娯楽業,40～44歳,30.0492,62.9998,423.5898
2018,N,生活関連サービス業，娯楽業,45～49歳,31.2626,66.72,441.8706
2018,N,生活関連サービス業，娯楽業,50～54歳,30.4486,67.3969,432.7806
2018,N,生活関連サービス業，娯楽業,55～59歳,29.1844,61.0026,411.2154
2018,N,生活関連サービス業，娯楽業,60～64歳,22.5731,26.6758,297.5535
2018,N,生活関連サービス業，娯楽業,65～69歳,19.4128,13.0575,246.0113
2018,N,生活関連サービス業，娯楽業,70歳～,18.7899,10.4233,235.9017
2018,O,教育，学習支援業,年齢計,38.1491,131.7018,589.4911
2018,O,教育，学習支援業,～19歳,16.3825,5.0836,201.674
2018,O,教育，学習支援業,20～24歳,20.859,39.3666,289.6748
2018,O,教育，学習支援業,25～29歳,24.7828,65.3583,362.7522
2018,O,教育，学習支援業,30～34歳,29.8831,87.1253,445.722
2018,O,教育，学習支援業,35～39歳,34.7951,109.836,527.377
2018,O,教育，学習支援業,40～44歳,39.6785,140.5209,616.6631
2018,O,教育，学習支援業,45～49歳,43.2177,161.3544,679.9666
2018,O,教育，学習支援業,50～54歳,47.3146,180.308,748.0829
2018,O,教育，学習支援業,55～59歳,50.0058,195.9546,796.0237
2018,O,教育，学習支援業,60～64歳,47.0177,178.0106,742.2229
2018,O,教育，学習支援業,65～69歳,44.233,156.0898,686.8854
2018,O,教育，学習支援業,70歳～,37.3224,100.5969,548.4656
2018,P,医療，福祉,年齢計,28.1976,70.8365,409.2075
2018,P,医療，福祉,～19歳,17.5942,9.4804,220.6111
2018,P,医療，福祉,20～24歳,21.8228,39.6674,301.5414
2018,P,医療，福祉,25～29歳,24.5309,61.8801,356.2508
2018,P,医療，福祉,30～34歳,26.6266,65.9663,385.4856
2018,P,医療，福祉,35～39歳,28.5102,74.3244,416.4465
2018,P,医療，福祉,40～44歳,29.4083,79.477,432.3761
2018,P,医療，福祉,45～49歳,30.571,83.0653,449.9173
2018,P,医療，福祉,50～54歳,31.2085,85.0803,459.5819
2018,P,医療，福祉,55～59歳,32.0238,85.2681,469.5536
2018,P,医療，福祉,60～64歳,28.2621,63.2526,402.3984
2018,P,医療，福祉,65～69歳,28.6005,42.3908,385.5966
2018,P,医療，福祉,70歳～,36.688,45.0371,485.2928
2018,Q,複合サービス事業,年齢計,29.6206,97.3152,452.7624
2018,Q,複合サービス事業,～19歳,17.205,18.8356,225.2951
2018,Q,複合サービス事業,20～24歳,19.8314,47.2325,285.2098
2018,Q,複合サービス事業,25～29歳,22.3766,67.7148,336.2342
2018,Q,複合サービス事業,30～34歳,25.6499,78.7135,386.5126
2018,Q,複合サービス事業,35～39歳,28.0162,93.1157,429.3105
2018,Q,複合サービス事業,40～44歳,31.7705,110.9464,492.1923
2018,Q,複合サービス事業,45～49歳,34.2706,122.3211,533.5684
2018,Q,複合サービス事業,50～54歳,36.3606,130.2114,566.5386
2018,Q,複合サービス事業,55～59歳,36.0095,125.0249,557.1393
2018,Q,複合サービス事業,60～64歳,23.669,47.5193,331.5478
2018,Q,複合サービス事業,65～69歳,18.8612,16.9982,243.3324
2018,Q,複合サービス事業,70歳～,16.2596,5.5171,200.6321
2018,R,サービス業（他に分類されないもの）,年齢計,25.5588,49.6973,356.4027
2018,R,サービス業（他に分類されないもの）,～19歳,17.6897,9.589,221.8657
2018,R,サービス業（他に分類されないもの）,20～24歳,20.0648,23.8831,264.6609
2018,R,サービス業（他に分類されないもの）,25～29歳,21.7005,39.7227,300.1281
2018,R,サービス業（他に分類されないもの）,30～34歳,23.8554,45.883,332.148
2018,R,サービス業（他に分類されないもの）,35～39歳,25.4361,52.4858,357.7187
2018,R,サービス業（他に分類されないもの）,40～44歳,27.2261,59.7018,386.4149
2018,R,サービス業（他に分類されないもの）,45～49歳,28.134,62.7356,400.3439
2018,R,サービス業（他に分類されないもの）,50～54歳,29.3992,63.2508,416.0418
2018,R,サービス業（他に分類されないもの）,55～59歳,29.8481,64.4214,422.5983
2018,R,サービス業（他に分類されないもの）,60～64歳,23.5311,36.018,318.3913
2018,R,サービス業（他に分類されないもの）,65～69歳,19.5684,13.5064,248.3274
2018,R,サービス業（他に分類されないもの）,70歳～,18.8596,8.8346,235.1503
2019,C,鉱業，採石業，砂利採取業,年齢計,32.7166,121.255,513.8547
2019,C,鉱業，採石業，砂利採取業,～19歳,18.3275,28.235,248.165
2019,C,鉱業，採石業，砂利採取業,20～24歳,22.2124,58.0633,324.6119
2019,C,鉱業，採石業，砂利採取業,25～29歳,28.0893,107.4555,444.5268
2019,C,鉱業，採石業，砂利採取業,30～34歳,30.3219,113.5365,477.3991
2019,C,鉱業，採石業，砂利採取業,35～39歳,31.8186,121.9925,503.8154
2019,C,鉱業，採石業，砂利採取業,40～44歳,33.1977,134.0857,532.4577
2019,C,鉱業，採石業，砂利採取業,45～49歳,34.6841,134.4191,550.6281
2019,C,鉱業，採石業，砂利採取業,50～54歳,38.5418,156.9045,619.4059
2019,C,鉱業，採石業，砂利採取業,55～59歳,39.6627,166.1648,642.1176
2019,C,鉱業，採石業，砂利採取業,60～64歳,27.7182,76.8711,409.4896
2019,C,鉱業，採石業，砂利採取業,65～69歳,24.5741,48.0721,342.9613
2019,C,鉱業，採石業，砂利採取業,70歳～,21.8564,23.3914,285.6677
2019,D,建設業,年齢計,33.2794,112.4924,511.845
2019,D,建設業,～19歳,18.7097,9.6755,234.1922
2019,D,建設業,20～24歳,21.9921,48.2993,312.2046
2019,D,建設業,25～29歳,25.3871,85.3039,389.949
2019,D,建設業,30～34歳,29.2003,107.8913,458.2953
2019,D,建設業,35～39歳,31.553,106.692,485.3285
2019,D,建設業,40～44歳,34.6566,118.9036,534.7832
2019,D,建設業,45～49歳,38.1637,138.9704,596.9342
2019,D,建設業,50～54歳,41.2151,162.754,657.335
2019,D,建設業,55～59歳,40.7534,144.0172,633.0582
2019,D,建設業,60～64歳,33.9376,101.9089,509.1599
2019,D,建設業,65～69歳,28.1273,69.7818,407.3096
2019,D,建設業,70歳～,24.809,35.1216,332.8296
2019,E,製造業,年齢計,29.5244,106.104,460.3962
2019,E,製造業,～19歳,17.9701,17.2442,232.8853
2019,E,製造業,20～24歳,19.8223,48.2334,286.1013
2019,E,製造業,25～29歳,23.0342,73.3505,349.7612
2019,E,製造業,30～34歳,25.9612,91.7997,403.3341
2019,E,製造業,35～39歳,29.0681,107.2127,456.0298
2019,E,製造業,40～44歳,31.314,117.728,493.4956
2019,E,製造業,45～49歳,33.9145,132.4083,539.3826
2019,E,製造業,50～54歳,36.6143,149.0249,588.3966
2019,E,製造業,55～59歳,36.5589,147.1652,585.8726
2019,E,製造業,60～64歳,25.3102,68.8928,372.6146
2019,E,製造業,65～69歳,22.4792,34.4468,304.1974
2019,E,製造業,70歳～,22.0028,23.3889,287.4221
2019,F,電気・ガス・熱供給・水道業,年齢計,41.2456,105.1026,600.0493
2019,F,電気・ガス・熱供給・水道業,～19歳,17.9009,20.334,235.1453
2019,F,電気・ガス・熱供給・水道業,20～24歳,22.0988,59.7368,324.9222
2019,F,電気・ガス・熱供給・水道業,25～29歳,28.5488,79.7589,422.3445
2019,F,電気・ガス・熱供給・水道業,30～34歳,36.2855,81.7694,517.1958
2019,F,電気・ガス・熱供給・水道業,35～39歳,41.2361,92.9822,587.8158
2019,F,電気・ガス・熱供給・水道業,40～44歳,45.2739,107.9595,651.2463
2019,F,電気・ガス・熱供給・水道業,45～49歳,50.0001,121.8619,721.8633
2019,F,電気・ガス・熱供給・水道業,50～54歳,54.272,141.1694,792.4332
2019,F,電気・ガス・熱供給・水道業,55～59歳,51.3113,153.9706,769.7056
2019,F,電気・ガス・熱供給・水道業,60～64歳,26.9063,77.0126,399.8881
2019,F,電気・ガス・熱供給・水道業,65～69歳,24.0677,44.9163,333.7286
2019,F,電気・ガス・熱供給・水道業,70歳～,19.08,17.1594,246.1194
2019,G,情報通信業,年齢計,37.4982,127.6913,577.6697
2019,G,情報通信業,～19歳,18.0682,20.8831,237.7018
2019,G,情報通信業,20～24歳,22.7534,32.5156,305.5562
2019,G,情報通信業,25～29歳,26.5743,75.0793,393.9711
2019,G,情報通信業,30～34歳,31.5159,102.1485,480.339
